timestamp,point_id,type,name,lat,lon,frc,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_closure,congestion_ratio
2026-08-23T16:16:32.815355+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_13,grid,,28.422696,76.899382,FRC3,48,48,1050,1050,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_14,grid,,28.422696,77.100604,FRC3,39,39,1237,1237,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_15,grid,,28.422696,77.301827,FRC3,25,30,1406,1172,0.943118,False,0.833
2026-08-23T16:16:32.815355+00:00,grid_16,grid,,28.422696,77.503049,FRC0,92,92,469,469,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_17,grid,,28.422696,77.704272,FRC3,56,56,1244,1244,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_18,grid,,28.584392,76.698159,FRC4,34,34,770,770,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_19,grid,,28.584392,76.899382,FRC7,40,40,1295,1295,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_20,grid,,28.584392,77.100604,FRC6,37,37,1194,1194,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_21,grid,,28.584392,77.301827,FRC2,44,49,1103,990,0.999666,False,0.898
2026-08-23T16:16:32.815355+00:00,grid_22,grid,,28.584392,77.503049,FRC3,31,42,1966,1451,0.98028,False,0.738
2026-08-23T16:16:32.815355+00:00,grid_23,grid,,28.584392,77.704272,FRC4,43,43,1750,1750,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_24,grid,,28.746089,76.698159,FRC4,47,47,1650,1650,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_25,grid,,28.746089,76.899382,FRC4,42,42,737,737,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_26,grid,,28.746089,77.100604,FRC3,25,33,2012,1524,0.959215,False,0.758
2026-08-23T16:16:32.815355+00:00,grid_27,grid,,28.746089,77.301827,FRC3,24,28,1315,1127,0.91493,False,0.857
2026-08-23T16:16:32.815355+00:00,grid_28,grid,,28.746089,77.503049,FRC2,39,49,1648,1312,0.969971,False,0.796
2026-08-23T16:16:32.815355+00:00,grid_29,grid,,28.746089,77.704272,FRC3,49,49,1563,1563,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_30,grid,,28.907786,76.698159,FRC2,46,46,1593,1593,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_31,grid,,28.907786,76.899382,FRC4,44,44,1286,1286,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_32,grid,,28.907786,77.100604,FRC1,61,61,147,147,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_33,grid,,28.907786,77.301827,FRC2,54,69,1352,1058,0.930406,False,0.783
2026-08-23T16:16:32.815355+00:00,grid_34,grid,,28.907786,77.503049,FRC4,46,46,1067,1067,1,False,1.0
2026-08-23T16:16:32.815355+00:00,grid_35,grid,,28.907786,77.704272,FRC2,43,49,1684,1477,0.762423,False,0.878
2026-08-23T16:16:32.815355+00:00,city_Delhi,city_center,Delhi,28.7041,77.1025,FRC2,21,29,1007,729,0.974542,False,0.724
2026-08-23T16:16:32.815355+00:00,city_Faridabad,city_center,Faridabad,28.4089,77.3178,FRC4,34,34,355,355,1,False,1.0
2026-08-23T16:16:32.815355+00:00,city_Ghaziabad,city_center,Ghaziabad,28.6692,77.4538,FRC4,31,37,1230,1031,0.9774,False,0.838
2026-08-23T16:16:32.815355+00:00,city_Gurgaon,city_center,Gurgaon,28.4595,77.0266,FRC4,49,49,1683,1683,1,False,1.0
2026-08-23T16:16:32.815355+00:00,city_Noida,city_center,Noida,28.5355,77.391,FRC3,26,29,2891,2592,0.971129,True,0.897
2026-08-23T16:16:32.815355+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,35,40,745,651,1,False,0.875
2026-08-23T16:16:32.815355+00:00,hotspot_Rohini,hotspot,Rohini,28.7495,77.0565,FRC2,30,37,1505,1220,1,False,0.811
2026-08-23T16:49:54.570580+00:00,grid_0,grid,,28.099302,76.698159,FRC4,31,31,1306,1306,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_1,grid,,28.099302,76.899382,FRC4,35,35,1597,1597,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_2,grid,,28.099302,77.100604,FRC4,42,42,626,626,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_3,grid,,28.099302,77.301827,FRC0,80,80,808,808,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_4,grid,,28.099302,77.503049,FRC2,46,46,1777,1777,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_5,grid,,28.099302,77.704272,FRC4,54,54,1057,1057,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_6,grid,,28.260999,76.698159,FRC3,44,44,1293,1293,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_7,grid,,28.260999,76.899382,FRC3,43,43,1183,1183,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_8,grid,,28.260999,77.100604,FRC0,102,102,373,373,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_13,grid,,28.422696,76.899382,FRC3,48,48,1050,1050,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_14,grid,,28.422696,77.100604,FRC3,39,39,1237,1237,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_15,grid,,28.422696,77.301827,FRC3,30,30,1172,1172,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_16,grid,,28.422696,77.503049,FRC0,92,92,469,469,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_17,grid,,28.422696,77.704272,FRC3,56,56,1244,1244,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_18,grid,,28.584392,76.698159,FRC4,34,34,770,770,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_19,grid,,28.584392,76.899382,FRC7,40,40,1295,1295,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_20,grid,,28.584392,77.100604,FRC6,37,37,1194,1194,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_21,grid,,28.584392,77.301827,FRC2,49,49,990,990,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_22,grid,,28.584392,77.503049,FRC3,41,41,1487,1487,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_23,grid,,28.584392,77.704272,FRC4,43,43,1750,1750,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_24,grid,,28.746089,76.698159,FRC4,47,47,1650,1650,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_25,grid,,28.746089,76.899382,FRC4,42,42,737,737,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_26,grid,,28.746089,77.100604,FRC3,32,32,1572,1572,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_27,grid,,28.746089,77.301827,FRC3,24,27,1315,1169,0.952972,False,0.889
2026-08-23T16:49:54.570580+00:00,grid_28,grid,,28.746089,77.503049,FRC2,49,49,1312,1312,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_29,grid,,28.746089,77.704272,FRC3,49,49,1563,1563,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_30,grid,,28.907786,76.698159,FRC2,46,46,1593,1593,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_31,grid,,28.907786,76.899382,FRC4,44,44,1286,1286,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_32,grid,,28.907786,77.100604,FRC1,61,61,147,147,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_33,grid,,28.907786,77.301827,FRC2,58,70,1258,1043,0.932998,False,0.829
2026-08-23T16:49:54.570580+00:00,grid_34,grid,,28.907786,77.503049,FRC4,46,46,1067,1067,1,False,1.0
2026-08-23T16:49:54.570580+00:00,grid_35,grid,,28.907786,77.704272,FRC2,49,49,1477,1477,1,False,1.0
2026-08-23T16:49:54.570580+00:00,city_Delhi,city_center,Delhi,28.7041,77.1025,FRC2,20,29,1058,729,0.99397,False,0.69
2026-08-23T16:49:54.570580+00:00,city_Faridabad,city_center,Faridabad,28.4089,77.3178,FRC4,26,33,465,366,0.903831,False,0.788
2026-08-23T16:49:54.570580+00:00,city_Ghaziabad,city_center,Ghaziabad,28.6692,77.4538,FRC4,37,37,1031,1031,1,False,1.0
2026-08-23T16:49:54.570580+00:00,city_Gurgaon,city_center,Gurgaon,28.4595,77.0266,FRC4,49,49,1683,1683,1,False,1.0
2026-08-23T16:49:54.570580+00:00,city_Noida,city_center,Noida,28.5355,77.391,FRC3,26,29,2891,2592,0.976615,True,0.897
2026-08-23T16:49:54.570580+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,40,40,651,651,1,False,1.0
2026-08-23T16:49:54.570580+00:00,hotspot_Rohini,hotspot,Rohini,28.7495,77.0565,FRC2,32,38,1411,1188,0.997492,False,0.842
2026-08-23T17:14:58.974085+00:00,grid_0,grid,,28.099302,76.698159,FRC4,31,31,1306,1306,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_1,grid,,28.099302,76.899382,FRC4,35,35,1597,1597,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_2,grid,,28.099302,77.100604,FRC4,42,42,626,626,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_3,grid,,28.099302,77.301827,FRC0,80,80,808,808,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_4,grid,,28.099302,77.503049,FRC2,46,46,1777,1777,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_5,grid,,28.099302,77.704272,FRC4,54,54,1057,1057,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_6,grid,,28.260999,76.698159,FRC3,44,44,1293,1293,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_7,grid,,28.260999,76.899382,FRC3,43,43,1183,1183,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_8,grid,,28.260999,77.100604,FRC0,102,102,373,373,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_13,grid,,28.422696,76.899382,FRC3,48,48,1050,1050,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_14,grid,,28.422696,77.100604,FRC3,39,39,1237,1237,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_15,grid,,28.422696,77.301827,FRC3,30,30,1172,1172,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_16,grid,,28.422696,77.503049,FRC0,92,92,469,469,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_17,grid,,28.422696,77.704272,FRC3,56,56,1244,1244,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_18,grid,,28.584392,76.698159,FRC4,34,34,770,770,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_19,grid,,28.584392,76.899382,FRC7,40,40,1295,1295,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_20,grid,,28.584392,77.100604,FRC6,37,37,1194,1194,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_21,grid,,28.584392,77.301827,FRC2,49,49,990,990,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_22,grid,,28.584392,77.503049,FRC3,41,41,1487,1487,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_23,grid,,28.584392,77.704272,FRC4,43,43,1750,1750,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_24,grid,,28.746089,76.698159,FRC4,47,47,1650,1650,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_25,grid,,28.746089,76.899382,FRC4,42,42,737,737,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_26,grid,,28.746089,77.100604,FRC3,32,32,1572,1572,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_27,grid,,28.746089,77.301827,FRC3,28,28,1127,1127,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_28,grid,,28.746089,77.503049,FRC2,49,49,1312,1312,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_29,grid,,28.746089,77.704272,FRC3,49,49,1563,1563,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_30,grid,,28.907786,76.698159,FRC2,46,46,1593,1593,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_31,grid,,28.907786,76.899382,FRC4,44,44,1286,1286,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_32,grid,,28.907786,77.100604,FRC1,61,61,147,147,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_33,grid,,28.907786,77.301827,FRC2,69,69,1058,1058,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_34,grid,,28.907786,77.503049,FRC4,46,46,1067,1067,1,False,1.0
2026-08-23T17:14:58.974085+00:00,grid_35,grid,,28.907786,77.704272,FRC2,49,49,1477,1477,1,False,1.0
2026-08-23T17:14:58.974085+00:00,city_Delhi,city_center,Delhi,28.7041,77.1025,FRC2,24,29,881,729,0.983038,False,0.828
2026-08-23T17:14:58.974085+00:00,city_Faridabad,city_center,Faridabad,28.4089,77.3178,FRC4,25,32,484,378,0.954512,False,0.781
2026-08-23T17:14:58.974085+00:00,city_Ghaziabad,city_center,Ghaziabad,28.6692,77.4538,FRC4,37,37,1031,1031,1,False,1.0
2026-08-23T17:14:58.974085+00:00,city_Gurgaon,city_center,Gurgaon,28.4595,77.0266,FRC4,49,49,1683,1683,1,False,1.0
2026-08-23T17:14:58.974085+00:00,city_Noida,city_center,Noida,28.5355,77.391,FRC3,26,30,2891,2505,0.953322,True,0.867
2026-08-23T17:14:58.974085+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,40,40,651,651,1,False,1.0
2026-08-23T17:14:58.974085+00:00,hotspot_Rohini,hotspot,Rohini,28.7495,77.0565,FRC2,38,38,1188,1188,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_0,grid,,28.099302,76.698159,FRC4,31,31,1306,1306,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_1,grid,,28.099302,76.899382,FRC4,35,35,1597,1597,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_2,grid,,28.099302,77.100604,FRC4,42,42,626,626,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_3,grid,,28.099302,77.301827,FRC0,80,80,808,808,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_4,grid,,28.099302,77.503049,FRC2,46,46,1777,1777,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_5,grid,,28.099302,77.704272,FRC4,54,54,1057,1057,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_6,grid,,28.260999,76.698159,FRC3,44,44,1293,1293,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_7,grid,,28.260999,76.899382,FRC3,43,43,1183,1183,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_8,grid,,28.260999,77.100604,FRC0,102,102,373,373,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_13,grid,,28.422696,76.899382,FRC3,48,48,1050,1050,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_14,grid,,28.422696,77.100604,FRC3,39,39,1237,1237,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_15,grid,,28.422696,77.301827,FRC3,30,30,1172,1172,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_16,grid,,28.422696,77.503049,FRC0,92,92,469,469,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_17,grid,,28.422696,77.704272,FRC3,56,56,1244,1244,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_18,grid,,28.584392,76.698159,FRC4,34,34,770,770,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_19,grid,,28.584392,76.899382,FRC7,40,40,1295,1295,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_20,grid,,28.584392,77.100604,FRC6,37,37,1194,1194,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_21,grid,,28.584392,77.301827,FRC2,49,49,990,990,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_22,grid,,28.584392,77.503049,FRC3,41,41,1487,1487,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_23,grid,,28.584392,77.704272,FRC4,43,43,1750,1750,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_24,grid,,28.746089,76.698159,FRC4,47,47,1650,1650,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_25,grid,,28.746089,76.899382,FRC4,42,42,737,737,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_26,grid,,28.746089,77.100604,FRC3,32,32,1572,1572,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_27,grid,,28.746089,77.301827,FRC3,28,28,1127,1127,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_28,grid,,28.746089,77.503049,FRC2,49,49,1312,1312,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_29,grid,,28.746089,77.704272,FRC3,49,49,1563,1563,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_30,grid,,28.907786,76.698159,FRC2,46,46,1593,1593,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_31,grid,,28.907786,76.899382,FRC4,44,44,1286,1286,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_32,grid,,28.907786,77.100604,FRC1,61,61,147,147,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_33,grid,,28.907786,77.301827,FRC2,58,69,1258,1058,0.926106,False,0.841
2026-08-23T17:43:38.913601+00:00,grid_34,grid,,28.907786,77.503049,FRC4,46,46,1067,1067,1,False,1.0
2026-08-23T17:43:38.913601+00:00,grid_35,grid,,28.907786,77.704272,FRC2,49,49,1477,1477,1,False,1.0
2026-08-23T17:43:38.913601+00:00,city_Delhi,city_center,Delhi,28.7041,77.1025,FRC2,30,30,705,705,1,False,1.0
2026-08-23T17:43:38.913601+00:00,city_Faridabad,city_center,Faridabad,28.4089,77.3178,FRC4,34,34,355,355,1,False,1.0
2026-08-23T17:43:38.913601+00:00,city_Ghaziabad,city_center,Ghaziabad,28.6692,77.4538,FRC4,37,37,1031,1031,1,False,1.0
2026-08-23T17:43:38.913601+00:00,city_Gurgaon,city_center,Gurgaon,28.4595,77.0266,FRC4,49,49,1683,1683,1,False,1.0
2026-08-23T17:43:38.913601+00:00,city_Noida,city_center,Noida,28.5355,77.391,FRC3,27,29,2784,2592,0.953419,True,0.931
2026-08-23T17:43:38.913601+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,40,40,651,651,1,False,1.0
2026-08-23T17:43:38.913601+00:00,hotspot_Rohini,hotspot,Rohini,28.7495,77.0565,FRC2,38,38,1188,1188,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_0,grid,,28.099302,76.698159,FRC4,31,31,1306,1306,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_1,grid,,28.099302,76.899382,FRC4,35,35,1597,1597,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_2,grid,,28.099302,77.100604,FRC4,42,42,626,626,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_3,grid,,28.099302,77.301827,FRC0,80,80,808,808,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_4,grid,,28.099302,77.503049,FRC2,46,46,1777,1777,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_5,grid,,28.099302,77.704272,FRC4,54,54,1057,1057,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_6,grid,,28.260999,76.698159,FRC3,44,44,1293,1293,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_7,grid,,28.260999,76.899382,FRC3,43,43,1183,1183,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_8,grid,,28.260999,77.100604,FRC0,102,102,373,373,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_13,grid,,28.422696,76.899382,FRC3,48,48,1050,1050,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_14,grid,,28.422696,77.100604,FRC3,39,39,1237,1237,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_15,grid,,28.422696,77.301827,FRC3,30,30,1172,1172,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_16,grid,,28.422696,77.503049,FRC0,92,92,469,469,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_17,grid,,28.422696,77.704272,FRC3,56,56,1244,1244,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_18,grid,,28.584392,76.698159,FRC4,34,34,770,770,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_19,grid,,28.584392,76.899382,FRC7,40,40,1295,1295,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_20,grid,,28.584392,77.100604,FRC6,37,37,1194,1194,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_21,grid,,28.584392,77.301827,FRC2,49,49,990,990,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_22,grid,,28.584392,77.503049,FRC3,39,42,1563,1451,0.865789,False,0.929
2026-08-23T18:18:47.886899+00:00,grid_23,grid,,28.584392,77.704272,FRC4,43,43,1750,1750,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_24,grid,,28.746089,76.698159,FRC4,47,47,1650,1650,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_25,grid,,28.746089,76.899382,FRC4,42,42,737,737,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_26,grid,,28.746089,77.100604,FRC3,32,32,1572,1572,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_27,grid,,28.746089,77.301827,FRC3,28,28,1127,1127,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_28,grid,,28.746089,77.503049,FRC2,49,49,1312,1312,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_29,grid,,28.746089,77.704272,FRC3,49,49,1563,1563,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_30,grid,,28.907786,76.698159,FRC2,46,46,1593,1593,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_31,grid,,28.907786,76.899382,FRC4,44,44,1286,1286,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_32,grid,,28.907786,77.100604,FRC1,61,61,147,147,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_33,grid,,28.907786,77.301827,FRC2,69,69,1058,1058,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_34,grid,,28.907786,77.503049,FRC4,46,46,1067,1067,1,False,1.0
2026-08-23T18:18:47.886899+00:00,grid_35,grid,,28.907786,77.704272,FRC2,49,49,1477,1477,1,False,1.0
2026-08-23T18:18:47.886899+00:00,city_Delhi,city_center,Delhi,28.7041,77.1025,FRC2,30,30,705,705,1,False,1.0
2026-08-23T18:18:47.886899+00:00,city_Faridabad,city_center,Faridabad,28.4089,77.3178,FRC4,34,34,355,355,1,False,1.0
2026-08-23T18:18:47.886899+00:00,city_Ghaziabad,city_center,Ghaziabad,28.6692,77.4538,FRC4,37,37,1031,1031,1,False,1.0
2026-08-23T18:18:47.886899+00:00,city_Gurgaon,city_center,Gurgaon,28.4595,77.0266,FRC4,49,49,1683,1683,1,False,1.0
2026-08-23T18:18:47.886899+00:00,city_Noida,city_center,Noida,28.5355,77.391,FRC3,27,29,2784,2592,0.967418,True,0.931
2026-08-23T18:18:47.886899+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,40,40,651,651,1,False,1.0
2026-08-23T18:18:47.886899+00:00,hotspot_Rohini,hotspot,Rohini,28.7495,77.0565,FRC2,38,38,1188,1188,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_0,grid,,28.099302,76.698159,FRC4,31,31,1306,1306,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_1,grid,,28.099302,76.899382,FRC4,35,35,1597,1597,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_2,grid,,28.099302,77.100604,FRC4,42,42,626,626,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_3,grid,,28.099302,77.301827,FRC0,80,80,808,808,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_4,grid,,28.099302,77.503049,FRC2,46,46,1777,1777,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_5,grid,,28.099302,77.704272,FRC4,54,54,1057,1057,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_6,grid,,28.260999,76.698159,FRC3,44,44,1293,1293,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_7,grid,,28.260999,76.899382,FRC3,43,43,1183,1183,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_8,grid,,28.260999,77.100604,FRC0,102,102,373,373,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-23T18:56:09.935173+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
