timestamp,location_name,location_lat,location_lon,co,no2,o3,pm10,pm25,so2,owm_aqi_index
2026-08-24 21:52:34,Faridabad,28.4089,77.3178,0.3504,13.89,21.52,56.66,29.87,1.47,3
2026-08-24 21:52:34,Ghaziabad,28.6692,77.4538,0.4119,15.94,12.34,57.69,33.17,1.25,3
2026-08-24 21:52:34,Gurgaon,28.4595,77.0266,0.3348,14.03,22.41,61.59,29.93,1.43,3
2026-08-24 21:52:34,Noida,28.5355,77.391,0.3504,13.89,21.52,56.66,29.87,1.47,3
2026-08-24 22:18:13,Delhi,28.7041,77.1025,0.343,14.48,18.5,66.05,31.6,1.05,3
2026-08-24 22:18:13,Faridabad,28.4089,77.3178,0.3504,13.89,21.52,56.66,29.87,1.47,3
2026-08-24 22:18:13,Ghaziabad,28.6692,77.4538,0.4119,15.94,12.34,57.69,33.17,1.25,3
2026-08-24 22:18:13,Gurgaon,28.4595,77.0266,0.3348,14.03,22.41,61.59,29.93,1.43,3
2026-08-24 22:18:13,Noida,28.5355,77.391,0.3504,13.89,21.52,56.66,29.87,1.47,3
2026-08-24 22:52:01,Delhi,28.7041,77.1025,0.3196,13.14,20.43,66.1,30.8,0.98,3
2026-08-24 22:52:01,Faridabad,28.4089,77.3178,0.339,13.1,21.96,56.89,29.57,1.56,3
2026-08-24 22:52:01,Ghaziabad,28.6692,77.4538,0.4038,15.37,12.18,57.13,32.79,1.35,3
2026-08-24 22:52:01,Gurgaon,28.4595,77.0266,0.3156,12.92,23.68,62.44,29.51,1.43,3
2026-08-24 22:52:01,Noida,28.5355,77.391,0.339,13.1,21.96,56.89,29.57,1.56,3
2026-08-24 23:16:28,Delhi,28.7041,77.1025,0.3196,13.14,20.43,66.1,30.8,0.98,3
2026-08-24 23:16:28,Faridabad,28.4089,77.3178,0.339,13.1,21.96,56.89,29.57,1.56,3
2026-08-24 23:16:28,Ghaziabad,28.6692,77.4538,0.4038,15.37,12.18,57.13,32.79,1.35,3
2026-08-24 23:16:28,Gurgaon,28.4595,77.0266,0.3156,12.92,23.68,62.44,29.51,1.43,3
2026-08-24 23:16:28,Noida,28.5355,77.391,0.339,13.1,21.96,56.89,29.57,1.56,3
2026-08-24 23:44:49,Delhi,28.7041,77.1025,0.2929,11.68,24.23,66.35,29.79,0.97,3
2026-08-24 23:44:49,Faridabad,28.4089,77.3178,0.3236,12.24,23.64,56.76,29,1.58,3
2026-08-24 23:44:49,Ghaziabad,28.6692,77.4538,0.3926,14.9,12.91,56.38,32.26,1.45,3
2026-08-24 23:44:49,Gurgaon,28.4595,77.0266,0.292,11.63,26.62,63.02,28.78,1.43,3
2026-08-24 23:44:49,Noida,28.5355,77.391,0.3236,12.24,23.64,56.76,29,1.58,3
2026-08-25 00:47:01,Delhi,28.7041,77.1025,0.2749,10.65,27.48,66.74,28.81,1.19,3
2026-08-25 00:47:01,Faridabad,28.4089,77.3178,0.3123,11.58,25.11,55.84,28.13,1.82,3
2026-08-25 00:47:01,Ghaziabad,28.6692,77.4538,0.389,14.71,13.41,54.56,31.33,2.03,3
2026-08-25 00:47:01,Gurgaon,28.4595,77.0266,0.2738,10.63,29.31,63.27,27.91,1.58,3
2026-08-25 00:47:01,Noida,28.5355,77.391,0.3123,11.58,25.11,55.84,28.13,1.82,3
2026-08-25 02:15:05,Delhi,28.7041,77.1025,0.2762,10.69,27.36,68.1,28.36,1.43,3
2026-08-25 02:15:05,Faridabad,28.4089,77.3178,0.3157,11.69,24.36,56.59,27.77,2.05,3
2026-08-25 02:15:05,Ghaziabad,28.6692,77.4538,0.3961,14.74,12.63,53.36,30.58,2.41,3
2026-08-25 02:15:05,Gurgaon,28.4595,77.0266,0.2738,10.6,29.2,64.66,27.56,1.79,3
2026-08-25 02:15:05,Noida,28.5355,77.391,0.3157,11.69,24.36,56.59,27.77,2.05,3
2026-08-25 03:25:54,Delhi,28.7041,77.1025,0.2702,9.29,31.2,71.51,27.9,1.48,3
2026-08-25 03:25:54,Faridabad,28.4089,77.3178,0.3135,10.52,26.56,58.72,27.47,2.06,3
2026-08-25 03:25:54,Ghaziabad,28.6692,77.4538,0.3869,12.63,16.46,53.02,29.51,2.27,3
2026-08-25 03:25:54,Gurgaon,28.4595,77.0266,0.27,9.41,32.27,67.85,27.32,1.9,3
2026-08-25 03:25:54,Noida,28.5355,77.391,0.3135,10.52,26.56,58.72,27.47,2.06,3
2026-08-25 04:07:38,Delhi,28.7041,77.1025,0.235,6.8,42.52,76.88,27.55,1.44,3
2026-08-25 04:07:38,Faridabad,28.4089,77.3178,0.2833,8.49,34.71,61.76,27.04,1.91,3
2026-08-25 04:07:38,Ghaziabad,28.6692,77.4538,0.3366,10.21,25.96,52.95,27.87,1.91,3
2026-08-25 04:07:38,Gurgaon,28.4595,77.0266,0.2407,7.1,42.42,73.11,27.22,1.89,3
2026-08-25 04:07:38,Noida,28.5355,77.391,0.2833,8.49,34.71,61.76,27.04,1.91,3
